id,datetime,address,lat,long,dropoff
156580,2012-05-05 19:49:00,80 Avery St Boston Ma 02111,-71.06413,42.353265,126533
156581,2012-05-05 19:50:00,670 E Broadway Boston Ma 02127,-71.038267,42.335597,126534
156583,2012-05-07 17:31:00,Unnamed Road Boston Ma,-71.018715,42.369312,126535
156584,2012-05-07 17:31:00,49 Fargo St Boston Ma 02210,-71.043867,42.346125,126536
156586,2012-05-05 19:50:00,90 School St Boston Ma 02108,-71.060245,42.358083,126537
156587,2012-05-05 19:50:00,Unnamed Road Boston Ma,-71.02238,42.365545,126538
156589,2012-05-05 19:51:00,88 Atlantic Ave Boston Ma 02110,-71.050925,42.362427,126539
156590,2012-05-07 14:57:00,111 Causeway St Boston Ma 02114,-71.061372,42.36546,126540
156591,2012-05-05 19:51:00,140 Huntington Ave Boston Ma,-71.081503,42.345545,126541
156592,2012-05-05 19:51:00,57 Brookline Ave Boston Ma 02215,-71.098422,42.347302,126542
156593,2012-05-05 19:51:00,Hanover St Boston Ma,-71.05266,42.366412,126543
156594,2012-05-05 19:51:00,120 Belvidere St Boston Ma 02115,-71.082133,42.34581,126544
156595,2012-05-07 17:31:00,Unnamed Road Boston Ma,-71.06439,42.285295,126545
156596,2012-05-07 17:31:00,20 Oliver St Boston Ma 02110,-71.054388,42.356847,126546
156597,2012-05-07 17:31:00,Unnamed Road Boston Ma,-71.017368,42.36645,126547
156598,2012-05-07 17:32:00,Unnamed Road Boston Ma,-71.016775,42.365987,126548
156599,2012-05-07 14:57:00,437 Atlantic Ave Boston Ma 02110,-71.052347,42.35427,126549
156600,2012-05-07 14:57:00,Unnamed Road Boston Ma,-71.018027,42.362542,126550
156601,2012-05-07 14:57:00,595 Dorchester Ave Boston Ma 02127,-71.057032,42.329723,126551
156602,2012-05-07 14:57:00,1300 Boylston St Boston Ma 02215,-71.097587,42.344617,126552
156603,2012-05-07 14:57:00,830 Boylston St Boston Ma 02199,-71.082815,42.348628,126553
156604,2012-05-07 17:32:00,130 Stuart St Boston Ma 02116,-71.065707,42.351115,126554
156605,2012-05-07 17:32:00,Unnamed Road Boston Ma,-71.021753,42.36502,126555
156606,2012-05-07 17:32:00,640 Commercial St Boston Ma 02109,-71.057752,42.367655,126556
156607,2012-05-07 14:57:00,70 N073 Boston Ma,-71.114562,42.300623,126557
156608,2012-05-07 14:58:00,40 Long Wharf Boston Ma 02110,-71.050615,42.35992,126558
156609,2012-05-07 14:58:00,150 Devonshire St Boston Ma 02110,-71.056998,42.356408,126559
156611,2012-05-07 17:32:00,80 Federal St Boston Ma 02110,-71.056488,42.355372,126560
156614,2012-05-05 19:51:00,1220 Commonwealth Ave Boston Ma,-71.130932,42.350668,126561
156615,2012-05-05 19:51:00,130 Marlborough St Boston Ma 02116,-71.077685,42.3531,126562
156617,2012-05-07 17:33:00,Unnamed Road Boston Ma,-71.02226,42.36547,126563
156618,2012-05-07 17:33:00,Unnamed Road Boston Ma,-71.022388,42.365585,126564
156619,2012-05-07 17:33:00,Unnamed Road Boston Ma,-71.01868,42.369243,126565
156620,2012-05-07 17:33:00,Unnamed Road Boston Ma,-71.08433,42.346278,126566
156621,2012-05-07 17:33:00,720 Boylston St Boston Ma 02116,-71.080068,42.349535,126567
156622,2012-05-07 17:34:00,720 E Broadway Boston Ma 02127,-71.036518,42.335567,126568
156623,2012-05-07 17:34:00,100 Oliver St Boston Ma 02110,-71.052967,42.355982,126569
156624,2012-05-07 17:34:00,11 Beacon St Boston Ma 02108,-71.061885,42.358025,126570
156625,2012-05-07 14:59:00,Unnamed Road Boston Ma,-71.040897,42.349073,126571
156626,2012-05-07 14:59:00,Unnamed Road Boston Ma,-71.084398,42.34628,126572
156627,2012-05-05 19:52:00,50 Fargo St Boston Ma 02210,-71.043727,42.346042,126573
156628,2012-05-05 19:52:00,270 Northern Ave Boston Ma 02210,-71.03823,42.348555,126574
156629,2012-05-05 19:52:00,120 Brighton Ave Boston Ma,-71.131812,42.35292,126575
156630,2012-05-05 19:52:00,220 Brookline Ave Boston Ma 02215,-71.10229,42.34375,126576
156631,2012-05-05 19:52:00,33 Kilmarnock St Boston Ma 02215,-71.099785,42.343577,126577
156632,2012-05-07 14:59:00,Unnamed Road Boston Ma,-71.019352,42.362768,126578
156633,2012-05-07 14:59:00,Stuart St @ Eliot St Boston Ma 02116,-71.067645,42.35084,126579
156634,2012-05-07 14:59:00,Unnamed Road Boston Ma,-71.019133,42.362763,126580
156635,2012-05-05 19:52:00,Boston Fish Pier Boston Ma,-71.038867,42.349887,126581
156636,2012-05-05 19:52:00,180 Mount Vernon St Boston Ma 02125,-71.04819,42.3203,126582
156639,2012-05-05 19:53:00,250 Northern Ave Boston Ma 02210,-71.039075,42.349,126583
156640,2012-05-05 19:53:00,Commonwealth Ave @ Beacon St Boston Ma 02215,-71.095512,42.348833,126584
156641,2012-05-07 17:34:00,450 Boylston St Boston Ma 02116,-71.07327,42.351267,126585
156642,2012-05-07 17:34:00,320 Longwood Ave Boston Ma 02215,-71.1055,42.337787,126586
156643,2012-05-07 17:34:00,56 Francis St Boston Ma 02215,-71.107715,42.336167,126587
156644,2012-05-07 17:35:00,170 Essex St Boston Ma 02111,-71.05872,42.352503,126588
156646,2012-05-07 15:00:00,620 Atlantic Ave Boston Ma 02111,-71.055347,42.35236,126589
156647,2012-05-07 17:35:00,40 William Cardinal O'connell Way Boston Ma 02114,-71.064,42.36215,126590
156648,2012-05-07 17:35:00,Unnamed Road Boston Ma,-71.018595,42.36925,126591
156649,2012-05-07 15:00:00,40 N North Grove St Boston Ma,-71.06861,42.361663,126592
156654,2012-05-07 17:36:00,431 Commercial St Boston Ma 02109,-71.05263,42.367208,126593
156655,2012-05-07 15:01:00,417 Atlantic Ave Boston Ma 02110,-71.050858,42.355222,126594
156657,2012-05-07 15:01:00,290 Boylston St Boston Ma 02116,-71.070112,42.351895,126595
156658,2012-05-07 15:01:00,Tremont St Boston Ma,-71.06214,42.356315,126596
156659,2012-05-07 17:36:00,Unnamed Road Boston Ma,-71.084542,42.346093,126597
156660,2012-05-07 17:36:00,Unnamed Road Boston Ma,-71.02224,42.365593,126598
156662,2012-05-07 15:02:00,Unnamed Road Boston Ma,-71.022587,42.365487,126599
156663,2012-05-05 19:53:00,53 Fargo St Boston Ma 02210,-71.043542,42.346117,126600
156665,2012-05-05 19:53:00,Unnamed Road Boston Ma,-71.088537,42.349118,126601
156666,2012-05-05 19:53:00,190 Central St Boston Ma 02109,-71.051305,42.359177,126602
156667,2012-05-07 15:02:00,50 N North Grove St Boston Ma,-71.068497,42.361817,126603
156668,2012-05-07 15:02:00,125 Causeway St Boston Ma 02114,-71.060982,42.365758,126604
156669,2012-05-07 15:02:00,I-90 @ Dartmouth St Boston Ma,-71.076063,42.347868,126605
156670,2012-05-07 17:37:00,Unnamed Road Boston Ma,-71.02257,42.365358,126606
156671,2012-05-07 17:37:00,Unnamed Road Boston Ma,-71.018762,42.36928,126607
156672,2012-05-07 17:37:00,760 Atlantic Ave Boston Ma 02111,-71.056717,42.350325,126608
156673,2012-05-07 17:37:00,200 W Broadway Boston Ma 02127,-71.053005,42.340298,126609
156674,2012-05-07 17:38:00,370 Boylston St Boston Ma 02116,-71.071683,42.351717,126610
156675,2012-05-07 17:38:00,10 N North Grove St Boston Ma,-71.06876,42.361333,126611
156676,2012-05-07 17:38:00,31 Arlington St Boston Ma 02116,-71.07037,42.351348,126612
156677,2012-05-07 17:38:00,50 Fargo St Boston Ma 02210,-71.043707,42.346078,126613
156679,2012-05-07 15:03:00,30 Pemberton Sq Boston Ma 02108,-71.060735,42.358565,126614
156680,2012-05-07 15:02:00,Unnamed Road Boston Ma,-71.02253,42.365517,126615
156682,2012-05-07 17:39:00,1220 Commonwealth Ave Boston Ma,-71.130915,42.350623,126616
156683,2012-05-07 15:03:00,50 Harrison Ave Boston Ma 02111,-71.061205,42.353043,126617
156684,2012-05-07 15:03:00,80 State St Boston Ma 02109,-71.056062,42.359048,126618
156685,2012-05-07 15:03:00,50 Oliver St Boston Ma 02110,-71.053432,42.356365,126619
156686,2012-05-07 17:39:00,320 Huntington Ave Boston Ma,-71.088095,42.340558,126620
156687,2012-05-07 17:39:00,720 E Broadway Boston Ma 02127,-71.03652,42.335568,126621
156688,2012-05-07 17:39:00,Avenue De Lafayette Boston Ma,-71.061115,42.353447,126622
156689,2012-05-07 15:03:00,70 N073 Boston Ma,-71.114585,42.300632,126623
156692,2012-05-07 15:04:00,320 Congress St Boston Ma 02210,-71.049593,42.351115,126624
156693,2012-05-07 15:04:00,30 Boates Ct Boston Ma 02110,-71.052613,42.356048,126625
156697,2012-05-07 17:40:00,Unnamed Road Boston Ma,-71.07989,42.347342,126626
156698,2012-05-07 17:41:00,Unnamed Road Boston Ma,-71.040188,42.348343,126627
156699,2012-05-07 17:41:00,Unnamed Road Boston Ma,-71.017492,42.36574,126628
156700,2012-05-07 17:41:00,Unnamed Road Boston Ma,-71.022505,42.3655,126629
156701,2012-05-07 17:41:00,Unnamed Road Boston Ma,-71.016958,42.366187,126630
156703,2012-05-05 19:54:00,Commonwealth Ave @ Kenmore St Boston Ma 02215,-71.095188,42.348827,126631
156704,2012-05-07 17:41:00,Arlington St Boston Ma,-71.071045,42.353112,126632
156705,2012-05-07 17:41:00,720 E Broadway Boston Ma 02127,-71.036573,42.335582,126633
156706,2012-05-07 17:41:00,Unnamed Road Boston Ma,-71.040823,42.349108,126634
156707,2012-05-07 17:41:00,N351 Boston Ma,-71.017988,42.365893,126635
156708,2012-05-07 17:41:00,Unnamed Road Boston Ma,-71.056565,42.349982,126636
156710,2012-05-07 17:42:00,140 Dartmouth St Boston Ma 02116,-71.075862,42.347315,126637
156711,2012-05-05 19:54:00,820 Boylston St Boston Ma 02199,-71.082565,42.348603,126638
156712,2012-05-05 19:54:00,1300 Boylston St Boston Ma 02215,-71.097528,42.344555,126639
156713,2012-05-05 19:54:00,410 Massachusetts Ave Boston Ma 02118,-71.083227,42.341575,126640
156714,2012-05-05 19:54:00,586 Tremont St Boston Ma 02118,-71.073017,42.343263,126641
156715,2012-05-05 19:54:00,60 Silver Pl Boston Ma 02114,-71.070385,42.3608,126642
156716,2012-05-05 19:54:00,280 Summer St Boston Ma 02210,-71.049968,42.349962,126643
156717,2012-05-07 15:05:00,40 Wormwood St Boston Ma 02210,-71.05001,42.34728,126644
156718,2012-05-07 15:05:00,I-90 @ Dartmouth St Boston Ma,-71.076145,42.347855,126645
156719,2012-05-07 15:05:00,160 Tremont St Boston Ma 02111,-71.06389,42.354302,126646
156720,2012-05-05 19:55:00,180 Cambridge St Boston Ma 02114,-71.065257,42.36116,126647
156721,2012-05-05 19:55:00,100 Stuart St Boston Ma 02116,-71.065292,42.351175,126648
156722,2012-05-05 19:55:00,20 Park Plz Boston Ma 02116,-71.069125,42.351557,126649
156723,2012-05-05 19:55:00,2 Avenue De Lafayette Boston Ma 02111,-71.061365,42.353548,126650
156724,2012-05-05 19:55:00,297 Massachusetts Ave Boston Ma 02115,-71.085242,42.342842,126651
156725,2012-05-05 19:55:00,50 Wormwood St Boston Ma 02210,-71.049762,42.347253,126652
156726,2012-05-07 15:05:00,Unnamed Road Boston Ma,-71.018292,42.362668,126653
156728,2012-05-05 19:55:00,90 Tremont St Boston Ma 02108,-71.061067,42.35746,126654
156729,2012-05-05 19:55:00,Unnamed Road Boston Ma,-71.084075,42.346765,126655
156730,2012-05-05 19:55:00,175 Tremont St Boston Ma 02111,-71.064308,42.35315,126656
156732,2012-05-07 17:42:00,49 Fargo St Boston Ma 02210,-71.043673,42.346188,126657
156733,2012-05-07 17:42:00,130 Staniford St Boston Ma 02114,-71.063642,42.363687,126658
156734,2012-05-07 17:42:00,840 Boylston St Boston Ma 02199,-71.082903,42.34856,126659
156735,2012-05-07 17:42:00,710 Atlantic Ave Boston Ma 02111,-71.055958,42.351537,126660
156736,2012-05-05 00:41:00,Congress St Boston Ma,-71.053328,42.353867,126661
156737,2012-05-05 00:41:00,20 West St Boston Ma 02111,-71.06232,42.354715,126662
156738,2012-05-05 00:41:00,542 Tremont St Boston Ma 02116,-71.071228,42.344272,126663
156739,2012-05-05 00:41:00,220 High St Boston Ma 02110,-71.051587,42.356712,126664
156741,2012-05-05 00:41:00,142 Dartmouth St Boston Ma 02116,-71.075983,42.347373,126665
156742,2012-05-05 00:41:00,190 Brookline Ave Boston Ma 02215,-71.101727,42.344258,126666
156744,2012-05-05 00:41:00,90 Chapel Pl Boston Ma 02114,-71.059907,42.364297,126667
156745,2012-05-05 00:42:00,631 Beacon St Boston Ma 02215,-71.095843,42.34917,126668
156746,2012-05-05 00:42:00,180 Canal St Boston Ma 02114,-71.06097,42.365447,126669
156747,2012-05-05 00:42:00,10 Chambers Pl Boston Ma 02116,-71.072702,42.348022,126670
156749,2012-05-07 15:06:00,155 Berkeley St Boston Ma 02116,-71.071767,42.349278,126671
156750,2012-05-07 15:06:00,190 Cambridge St Boston Ma 02114,-71.06546,42.36129,126672
156751,2012-05-07 15:06:00,42 Dalton St Boston Ma 02115,-71.084555,42.34626,126673
156752,2012-05-07 15:06:00,70 N North Grove St Boston Ma,-71.068745,42.362038,126674
156753,2012-05-07 15:06:00,840 Boylston St Boston Ma 02199,-71.082913,42.348558,126675
156754,2012-05-07 15:06:00,373 Washington St Boston Ma 02135,-71.154293,42.349142,126676
156755,2012-05-07 15:06:00,Brighton Ave Boston Ma,-71.130507,42.352727,126677
156756,2012-05-07 15:07:00,840 Boylston St Boston Ma 02199,-71.082955,42.348602,126678
156759,2012-05-07 17:43:00,190 Newbury St Boston Ma 02116,-71.079773,42.350338,126679
156760,2012-05-07 17:43:00,830 Boylston St Boston Ma 02199,-71.082855,42.34859,126680
156761,2012-05-07 17:43:00,70 N North Grove St Boston Ma,-71.06866,42.362063,126681
156762,2012-05-05 19:56:00,340 Beacon St Boston Ma 02116,-71.08293,42.352677,126682
156763,2012-05-05 19:56:00,138 Tremont St Boston Ma 02111,-71.062738,42.355753,126683
156765,2012-05-07 15:08:00,950 Commonwealth Ave Boston Ma,-71.118713,42.351643,126684
156766,2012-05-07 15:08:00,360 Brookline Ave Boston Ma 02215,-71.107602,42.338572,126685
156767,2012-05-05 19:56:00,10 Silver Pl Boston Ma 02114,-71.070813,42.360738,126686
156768,2012-05-05 19:56:00,554 Tremont St Boston Ma 02118,-71.071668,42.34403,126687
156770,2012-05-07 15:08:00,149 Dartmouth St Boston Ma 02116,-71.076088,42.347708,126688
156771,2012-05-07 15:08:00,20 W Broadway Boston Ma 02127,-71.056787,42.342652,126689
156772,2012-05-07 17:43:00,60 N073 Boston Ma,-71.11457,42.300662,126690
156773,2012-05-07 17:44:00,383 Summer St Boston Ma,-71.044761,42.347484,126691
156774,2012-05-07 17:44:00,156 Northern Ave Boston Ma 02210,-71.043487,42.35092,126692
156776,2012-05-07 15:09:00,260 Summer St Boston Ma 02210,-71.050777,42.35032,126693
156777,2012-05-07 15:09:00,Unnamed Road Boston Ma,-71.066978,42.350117,126694
156778,2012-05-07 17:44:00,Unnamed Road Boston Ma,-71.022462,42.365773,126695
156779,2012-05-07 17:44:00,22 Congress St Boston Ma 02109,-71.056635,42.358553,126696
156780,2012-05-07 17:44:00,Unnamed Road Boston Ma,-71.04086,42.349223,126697
156781,2012-05-05 19:56:00,30 Park Plz Boston Ma 02116,-71.069845,42.351573,126698
156782,2012-05-05 19:57:00,Unnamed Road Boston Ma,-71.083048,42.348923,126699
156783,2012-05-07 15:09:00,Unnamed Road Boston Ma,-71.018805,42.362378,126700
156786,2012-05-07 15:10:00,Unnamed Road Boston Ma,-71.018542,42.362622,126701
156787,2012-05-07 17:44:00,20 Oliver St Boston Ma 02110,-71.05464,42.356673,126702
156788,2012-05-07 17:45:00,437 Atlantic Ave Boston Ma 02110,-71.052362,42.354183,126703
156789,2012-05-07 17:45:00,Unnamed Road Boston Ma,-71.041058,42.349015,126704
156790,2012-05-05 19:57:00,Unnamed Road Boston Ma,-71.083825,42.346647,126705
156791,2012-05-05 19:57:00,830 Boylston St Boston Ma 02199,-71.0828,42.34858,126706
156792,2012-05-05 19:57:00,90 Boylston St Boston Ma 02116,-71.064945,42.352367,126707
156793,2012-05-05 19:57:00,270 Northern Ave Boston Ma 02210,-71.038288,42.348543,126708
156795,2012-05-05 19:57:00,170 Tremont St Boston Ma 02111,-71.063962,42.353677,126709
156796,2012-05-07 15:10:00,Boylston St @ Eliot St Boston Ma 02116,-71.06853,42.352213,126710
156797,2012-05-07 17:45:00,72 Federal St Boston Ma 02110,-71.056475,42.355465,126711
156798,2012-05-07 17:45:00,390 Atlantic Ave Boston Ma 02110,-71.050713,42.355883,126712
156799,2012-05-07 17:45:00,130 St James Ave Boston Ma 02116,-71.076033,42.349593,126713
156800,2012-05-07 17:46:00,420 Brookline Ave Boston Ma 02215,-71.108227,42.338088,126714
156801,2012-05-05 19:57:00,176 Tremont St Boston Ma 02111,-71.064647,42.352983,126715
156803,2012-05-05 19:57:00,840 Boylston St Boston Ma 02199,-71.083035,42.348745,126716
156806,2012-05-05 19:58:00,201 Hanover St Boston Ma 02113,-71.055643,42.362692,126717
156807,2012-05-05 19:58:00,Unnamed Road Boston Ma,-71.022652,42.365475,126718
156808,2012-05-05 19:58:00,300 Hanover St Boston Ma 02113,-71.053965,42.364208,126719
156809,2012-05-07 17:46:00,110 Stuart St Boston Ma 02116,-71.065388,42.351288,126720
156810,2012-05-07 17:46:00,270 Massachusetts Ave Boston Ma 02115,-71.086155,42.343753,126721
156811,2012-05-07 17:46:00,Unnamed Road Boston Ma,-71.022597,42.365603,126722
156812,2012-05-07 17:46:00,42 Dalton St Boston Ma 02115,-71.08454,42.346257,126723
156813,2012-05-07 15:11:00,50 Francis St Boston Ma 02215,-71.1072,42.335715,126724
156814,2012-05-07 15:11:00,10 Tremont St Boston Ma,-71.060457,42.358392,126725
156815,2012-05-07 15:11:00,102 Atlantic Ave Boston Ma 02110,-71.052028,42.361552,126726
156816,2012-05-07 17:47:00,840 Boylston St Boston Ma 02199,-71.082898,42.348587,126727
156817,2012-05-07 17:47:00,630 Atlantic Ave Boston Ma 02210,-71.0552,42.352767,126728
156818,2012-05-07 17:47:00,80 Federal St Boston Ma 02110,-71.056502,42.355358,126729
156819,2012-05-07 17:47:00,740 Commonwealth Ave Boston Ma,-71.10802,42.350348,126730
156820,2012-05-07 17:47:00,420 Boylston St Boston Ma 02116,-71.072522,42.351292,126731
156821,2012-05-05 19:53:00,650 Massachusetts Ave Boston Ma 02118,-71.076895,42.336397,126732
156822,2012-05-05 19:58:00,400 Marlborough St Boston Ma 02115,-71.088258,42.350258,126733
156823,2012-05-05 19:58:00,275 W Newton St Boston Ma 02116,-71.081662,42.345323,126734
156824,2012-05-07 17:47:00,40 Sleeper St Boston Ma 02210,-71.049232,42.352128,126735
156825,2012-05-07 17:48:00,720 Boylston St Boston Ma 02116,-71.08002,42.34929,126736
156826,2012-05-07 17:48:00,50 Gloucester St Boston Ma 02115,-71.084132,42.348993,126737
156827,2012-05-07 17:48:00,710 Atlantic Ave Boston Ma 02111,-71.056122,42.351627,126738
156830,2012-05-07 17:49:00,80 Federal St Boston Ma 02110,-71.056062,42.35529,126739
156831,2012-05-07 17:49:00,49 Fargo St Boston Ma 02210,-71.043668,42.34617,126740
156832,2012-05-07 17:49:00,50 N073 Boston Ma,-71.114592,42.300698,126741
156833,2012-05-07 17:50:00,10 Franklin St Boston Ma 02110,-71.05928,42.356293,126742
156834,2012-05-07 17:50:00,Avenue Of The Arts Boston Ma,-71.086542,42.341653,126743
156835,2012-05-07 17:50:00,80 Federal St Boston Ma 02110,-71.055922,42.355132,126744
156836,2012-05-07 17:50:00,10 Commercial St Boston Ma 02109,-71.053567,42.359537,126745
156837,2012-05-07 15:13:00,430 Boylston St Boston Ma 02116,-71.072773,42.351352,126746
156838,2012-05-07 17:50:00,610 Boylston St Boston Ma 02116,-71.077062,42.350275,126747
156840,2012-05-05 19:59:00,Clarendon St Boston Ma,-71.076013,42.352417,126748
156842,2012-05-05 19:59:00,14 Staniford St Boston Ma 02114,-71.064017,42.361912,126749
156843,2012-05-07 17:51:00,160 Dartmouth St Boston Ma 02116,-71.076393,42.34802,126750
156845,2012-05-07 15:13:00,250 Commercial St Boston Ma 02109,-71.051135,42.36384,126751
156846,2012-05-07 15:13:00,442 Boylston St Boston Ma 02116,-71.073113,42.351222,126752
156847,2012-05-07 15:13:00,Unnamed Road Boston Ma,-71.055647,42.352518,126753
156848,2012-05-07 15:13:00,710 Atlantic Ave Boston Ma 02111,-71.056158,42.351562,126754
156850,2012-05-07 17:51:00,40 Park Plz Boston Ma 02116,-71.070185,42.351403,126755
156851,2012-05-07 17:52:00,20 Lansdowne St Boston Ma 02215,-71.095317,42.347195,126756
156853,2012-05-07 15:14:00,37 Fenway Boston Ma,-71.090218,42.346182,126757
156855,2012-05-07 15:14:00,180 Federal St Boston Ma 02110,-71.05633,42.353508,126758
156857,2012-05-07 15:15:00,200 Tremont St Boston Ma 02116,-71.0645,42.3521,126759
156858,2012-05-07 15:15:00,Commonwealth Ave @ Brookline Ave Boston Ma 02215,-71.09692,42.348717,126760
156859,2012-05-07 15:15:00,Charles St @ Cambridge St Boston Ma,-71.070527,42.361753,126761
156860,2012-05-07 15:15:00,Unnamed Road Boston Ma,-71.017315,42.366192,126762
156861,2012-05-07 15:16:00,Unnamed Road Boston Ma,-71.05723,42.359018,126763
156863,2012-05-07 15:16:00,Unnamed Road Boston Ma,-71.0628,42.329,126764
156864,2012-05-07 15:16:00,N351 Boston Ma,-71.021782,42.365582,126765
156865,2012-05-05 19:59:00,60 Exeter St Boston Ma 02116,-71.07929,42.349223,126766
156867,2012-05-05 20:00:00,1760 Washington St Boston Ma 02118,-71.076992,42.33631,126767
156869,2012-05-05 20:00:00,170 Tremont St Boston Ma 02111,-71.064165,42.353843,126768
156870,2012-05-05 19:59:00,390 Summer St Boston Ma,-71.044017,42.347188,126769
156871,2012-05-05 20:00:00,2 Tremont St Boston Ma,-71.060342,42.358115,126770
156872,2012-05-05 20:00:00,70 Northern Ave Boston Ma 02210,-71.04511,42.353235,126771
156874,2012-05-07 17:52:00,50 Francis St Boston Ma 02215,-71.107237,42.335922,126772
156875,2012-05-07 17:52:00,High St Boston Ma,-71.052842,42.35603,126773
156876,2012-05-07 17:52:00,Commonwealth Ave @ Beacon St Boston Ma,-71.099787,42.349062,126774
156878,2012-05-07 15:16:00,20 Hawley St Boston Ma 02110,-71.05804,42.356437,126775
156879,2012-05-07 15:16:00,50 Federal St Boston Ma 02110,-71.056617,42.355837,126776
156880,2012-05-07 15:16:00,Avenue Of The Arts Boston Ma,-71.086213,42.341575,126777
156882,2012-05-07 15:17:00,30 Staniford St Boston Ma 02114,-71.063812,42.362613,126778
156884,2012-05-07 17:53:00,190 State St Boston Ma 02109,-71.053523,42.359222,126779
156885,2012-05-07 17:53:00,830 Boylston St Boston Ma 02199,-71.082777,42.348555,126780
156886,2012-05-07 17:53:00,20 Harrison Ave Boston Ma 02111,-71.06128,42.353462,126781
156887,2012-05-07 17:54:00,Avery Pl Boston Ma,-71.063227,42.353503,126782
156888,2012-05-07 15:17:00,820 Boylston St Boston Ma 02199,-71.082542,42.34852,126783
156889,2012-05-07 15:17:00,840 Boylston St Boston Ma 02199,-71.08289,42.348577,126784
156890,2012-05-07 15:18:00,I-90 @ Dartmouth St Boston Ma,-71.076033,42.347752,126785
156891,2012-05-07 17:54:00,54 Francis St Boston Ma 02215,-71.107558,42.335867,126786
